route_id_old_old,route_id_old,route_id,direction_id,stop_id,stop_sequence,station_name,route_id_direction_id_stop_sequence
50,2000050110,20000501110,2,424128201001771,3,PAULO MALTA REZENDE,20000501110_2_3
50,2000050110,20000501110,2,424128201001671,4,AFRÂNIO COSTA,20000501110_2_4
50,2000050110,20000501110,2,424128201001571,5,RIVIERA,20000501110_2_5
50,2000050110,20000501110,2,424128201001471,6,RICARDO MARINHO,20000501110_2_6
50,2000050110,20000501110,2,424128201001371,7,PARQUE DAS ROSAS,20000501110_2_7
50,2000050110,20000501110,2,424128201001171,8,BARRASHOPPING,20000501110_2_8
50,2000050110,20000501110,2,424128201001091,9,TERMINAL ALVORADA,20000501110_2_9
50,2000050110,20000501110,2,424128203000171,10,LOURENÇO JORGE,20000501110_2_10
50,2000050110,20000501110,2,424128203000271,11,AEROPORTO DE JACAREPAGUÁ,20000501110_2_11
50,2000050110,20000501110,2,424128203000371,12,VIA PARQUE,20000501110_2_12
50,2000050110,20000501110,2,416115203000171,13,CENTRO METROPOLITANO,20000501110_2_13
50,2000050110,20000501110,2,416115203000271,14,REDE SARAH,20000501110_2_14
50,2000050110,20000501110,2,424128203000471,15,RIO 2,20000501110_2_15
50,2000050110,20000501110,2,424128203000571,16,PARQUE OLÍMPICO,20000501110_2_16
50,2000050110,20000501110,2,416115203000691,17,TERMINAL CENTRO OLÍMPICO,20000501110_2_17
50,2000050110,20000501110,2,416115204000171,18,MORRO DO OUTEIRO,20000501110_2_18
50,2000050110,20000501110,1,416115204000172,1,MORRO DO OUTEIRO,20000501110_1_1
50,2000050110,20000501110,1,416115203000691,2,TERMINAL CENTRO OLÍMPICO,20000501110_1_2
50,2000050110,20000501110,1,424128203000572,3,PARQUE OLÍMPICO,20000501110_1_3
50,2000050110,20000501110,1,424128203000472,4,RIO 2,20000501110_1_4
50,2000050110,20000501110,1,416115203000272,5,REDE SARAH,20000501110_1_5
50,2000050110,20000501110,1,416115203000172,6,CENTRO METROPOLITANO,20000501110_1_6
50,2000050110,20000501110,1,424128203000372,7,VIA PARQUE,20000501110_1_7
50,2000050110,20000501110,1,424128203000272,8,AEROPORTO DE JACAREPAGUÁ,20000501110_1_8
50,2000050110,20000501110,1,424128203000172,9,LOURENÇO JORGE,20000501110_1_9
50,2000050110,20000501110,1,424128201001092,10,TERMINAL ALVORADA,20000501110_1_10
50,2000050110,20000501110,1,424128201001172,11,BARRASHOPPING,20000501110_1_11
50,2000050110,20000501110,1,424128201001372,12,PARQUE DAS ROSAS,20000501110_1_12
50,2000050110,20000501110,1,424128201001472,13,RICARDO MARINHO,20000501110_1_13
50,2000050110,20000501110,1,424128201001572,14,RIVIERA,20000501110_1_14
50,2000050110,20000501110,1,424128201001672,15,AFRÂNIO COSTA,20000501110_1_15
50,2000050110,20000501110,1,424128201001772,16,PAULO MALTA REZENDE,20000501110_1_16
50,2000050110,20000501110,1,424128201001872,17,BOSQUE MARAPENDI,20000501110_1_17
50,2000050110,20000501110,1,424128201001992,18,TERMINAL JARDIM OCEÂNICO,20000501110_1_18
51,2000051110,20000511110,2,424132204000191,1,TERMINAL RECREIO,20000511110_2_1
51,2000051110,20000511110,2,424132204000271,2,CATEDRAL,20000511110_2_2
51,2000051110,20000511110,2,424132204000371,3,TAPEBUIAS,20000511110_2_3
51,2000051110,20000511110,2,424128204000171,4,ILHA PURA,20000511110_2_4
51,2000051110,20000511110,2,424128204000271,5,OLOF PALME,20000511110_2_5
51,2000051110,20000511110,2,424128204000371,6,RIO CENTRO,20000511110_2_6
51,2000051110,20000511110,2,416115204000171,7,MORRO DO OUTEIRO,20000511110_2_7
51,2000051110,20000511110,2,416115204000271,8,MINHA PRAIA,20000511110_2_8
51,2000051110,20000511110,2,416115204000371,9,ASA BRANCA,20000511110_2_9
51,2000051110,20000511110,2,416119204000171,10,LEILA DINIZ,20000511110_2_10
51,2000051110,20000511110,2,416115204000471,11,VENTURA,20000511110_2_11
51,2000051110,20000511110,2,416115204000571,12,COLÔNIA,20000511110_2_12
51,2000051110,20000511110,2,416115204000671,13,OUTEIRO SANTO,20000511110_2_13
51,2000051110,20000511110,2,416122204000171,14,BOIÚNA,20000511110_2_14
51,2000051110,20000511110,2,533137204000171,15,MARECHAL FONTENELLE,20000511110_2_15
51,2000051110,20000511110,2,533135204000271,16,PADRE JOÃO CHRIBBIN,20000511110_2_16
51,2000051110,20000511110,2,533138204000171,17,MAGALHÃES BASTOS,20000511110_2_17
51,2000051110,20000511110,2,533135204000371,18,VILA MILITAR,20000511110_2_18
51,2000051110,20000511110,1,533135204000372,1,VILA MILITAR,20000511110_1_1
51,2000051110,20000511110,1,533138204000172,2,MAGALHÃES BASTOS,20000511110_1_2
51,2000051110,20000511110,1,533135204000272,3,PADRE JOÃO CHRIBBIN,20000511110_1_3
51,2000051110,20000511110,1,533137204000172,4,MARECHAL FONTENELLE,20000511110_1_4
51,2000051110,20000511110,1,416122204000172,5,BOIÚNA,20000511110_1_5
51,2000051110,20000511110,1,416115204000672,6,OUTEIRO SANTO,20000511110_1_6
51,2000051110,20000511110,1,416115204000572,7,COLÔNIA,20000511110_1_7
51,2000051110,20000511110,1,416115204000472,8,VENTURA,20000511110_1_8
51,2000051110,20000511110,1,416119204000172,9,LEILA DINIZ,20000511110_1_9
51,2000051110,20000511110,1,416115204000372,10,ASA BRANCA,20000511110_1_10
51,2000051110,20000511110,1,416115204000272,11,MINHA PRAIA,20000511110_1_11
51,2000051110,20000511110,1,416115204000172,12,MORRO DO OUTEIRO,20000511110_1_12
51,2000051110,20000511110,1,424128204000372,13,RIO CENTRO,20000511110_1_13
51,2000051110,20000511110,1,424128204000272,14,OLOF PALME,20000511110_1_14
51,2000051110,20000511110,1,424128204000172,15,ILHA PURA,20000511110_1_15
51,2000051110,20000511110,1,424132204000372,16,TAPEBUIAS,20000511110_1_16
51,2000051110,20000511110,1,424132204000272,17,CATEDRAL,20000511110_1_17
51,2000051110,20000511110,1,424132204000192,18,TERMINAL RECREIO,20000511110_1_18
51A,200051A110,200051A1110,1,533135204000372,1,VILA MILITAR,200051A1110_1_1
51A,200051A110,200051A1110,1,533138204000172,2,MAGALHÃES BASTOS,200051A1110_1_2
51A,200051A110,200051A1110,1,533135204000272,3,PADRE JOÃO CHRIBBIN,200051A1110_1_3
51A,200051A110,200051A1110,1,533137204000172,4,MARECHAL FONTENELLE,200051A1110_1_4
51A,200051A110,200051A1110,1,416122204000172,5,BOIÚNA,200051A1110_1_5
51A,200051A110,200051A1110,1,416115204000672,6,OUTEIRO SANTO,200051A1110_1_6
51A,200051A110,200051A1110,1,416115204000572,7,COLÔNIA,200051A1110_1_7
51A,200051A110,200051A1110,1,416115204000472,8,VENTURA,200051A1110_1_8
51A,200051A110,200051A1110,1,416119204000172,9,LEILA DINIZ,200051A1110_1_9
51A,200051A110,200051A1110,1,416115204000372,10,ASA BRANCA,200051A1110_1_10
51A,200051A110,200051A1110,1,416115204000272,11,MINHA PRAIA,200051A1110_1_11
51A,200051A110,200051A1110,1,416115204000172,12,MORRO DO OUTEIRO,200051A1110_1_12
51A,200051A110,200051A1110,1,416115203000691,13,TERMINAL CENTRO OLÍMPICO,200051A1110_1_13
51A,200051A110,200051A1110,1,424128203000572,14,PARQUE OLÍMPICO,200051A1110_1_14
51A,200051A110,200051A1110,1,424128203000472,15,RIO 2,200051A1110_1_15
51A,200051A110,200051A1110,1,416115203000272,16,REDE SARAH,200051A1110_1_16
51A,200051A110,200051A1110,1,416115203000172,17,CENTRO METROPOLITANO,200051A1110_1_17
51A,200051A110,200051A1110,1,424128203000372,18,VIA PARQUE,200051A1110_1_18
51A,200051A110,200051A1110,1,424128203000272,19,AEROPORTO DE JACAREPAGUÁ,200051A1110_1_19
51A,200051A110,200051A1110,1,424128203000172,20,LOURENÇO JORGE,200051A1110_1_20
51A,200051A110,200051A1110,1,424128201001092,21,TERMINAL ALVORADA,200051A1110_1_21
51A,200051A110,200051A1110,2,424128201001091,1,TERMINAL ALVORADA,200051A1110_2_1
51A,200051A110,200051A1110,2,424128203000171,2,LOURENÇO JORGE,200051A1110_2_2
51A,200051A110,200051A1110,2,424128203000271,3,AEROPORTO DE JACAREPAGUÁ,200051A1110_2_3
51A,200051A110,200051A1110,2,424128203000371,4,VIA PARQUE,200051A1110_2_4
51A,200051A110,200051A1110,2,416115203000171,5,CENTRO METROPOLITANO,200051A1110_2_5
51A,200051A110,200051A1110,2,416115203000271,6,REDE SARAH,200051A1110_2_6
51A,200051A110,200051A1110,2,424128203000471,7,RIO 2,200051A1110_2_7
51A,200051A110,200051A1110,2,424128203000571,8,PARQUE OLÍMPICO,200051A1110_2_8
51A,200051A110,200051A1110,2,416115203000691,9,TERMINAL CENTRO OLÍMPICO,200051A1110_2_9
51A,200051A110,200051A1110,2,416115204000171,10,MORRO DO OUTEIRO,200051A1110_2_10
51A,200051A110,200051A1110,2,416115204000271,11,MINHA PRAIA,200051A1110_2_11
51A,200051A110,200051A1110,2,416115204000371,12,ASA BRANCA,200051A1110_2_12
51A,200051A110,200051A1110,2,416119204000171,13,LEILA DINIZ,200051A1110_2_13
51A,200051A110,200051A1110,2,416115204000471,14,VENTURA,200051A1110_2_14
51A,200051A110,200051A1110,2,416115204000571,15,COLÔNIA,200051A1110_2_15
51A,200051A110,200051A1110,2,416115204000671,16,OUTEIRO SANTO,200051A1110_2_16
51A,200051A110,200051A1110,2,416122204000171,17,BOIÚNA,200051A1110_2_17
51A,200051A110,200051A1110,2,533137204000171,18,MARECHAL FONTENELLE,200051A1110_2_18
51A,200051A110,200051A1110,2,533135204000271,19,PADRE JOÃO CHRIBBIN,200051A1110_2_19
51A,200051A110,200051A1110,2,533138204000171,20,MAGALHÃES BASTOS,200051A1110_2_20
51A,200051A110,200051A1110,2,533135204000371,21,VILA MILITAR,200051A1110_2_21
53A,200053A130,200053A1130,1,533135204000191,1,TERMINAL SULACAP,200053A1130_1_1
53A,200053A130,200053A1130,1,533137204000172,2,MARECHAL FONTENELLE,200053A1130_1_2
53A,200053A130,200053A1130,1,416115204000172,3,MORRO DO OUTEIRO,200053A1130_1_3
53A,200053A130,200053A1130,1,424128203000472,4,RIO 2,200053A1130_1_4
53A,200053A130,200053A1130,1,424128203000372,5,VIA PARQUE,200053A1130_1_5
53A,200053A130,200053A1130,1,424128201001092,6,TERMINAL ALVORADA,200053A1130_1_6
53A,200053A130,200053A1130,2,424128201001091,1,TERMINAL ALVORADA,200053A1130_2_1
53A,200053A130,200053A1130,2,424128203000371,2,VIA PARQUE,200053A1130_2_2
53A,200053A130,200053A1130,2,424128203000471,3,RIO 2,200053A1130_2_3
53A,200053A130,200053A1130,2,416115204000171,4,MORRO DO OUTEIRO,200053A1130_2_4
53A,200053A130,200053A1130,2,533137204000171,5,MARECHAL FONTENELLE,200053A1130_2_5
53A,200053A130,200053A1130,2,533135204000191,6,TERMINAL SULACAP,200053A1130_2_6
53B,200053B110,200053B1110,1,424128201001999,1,TERMINAL JARDIM OCEÂNICO,200053B1110_1_1
53B,200053B110,200053B1110,1,424128201001801,2,BOSQUE MARAPENDI,200053B1110_1_2
53B,200053B110,200053B1110,1,424128201001701,3,PAULO MALTA REZENDE,200053B1110_1_3
53B,200053B110,200053B1110,1,424128201001601,4,AFRÂNIO COSTA,200053B1110_1_4
53B,200053B110,200053B1110,1,424128201001501,5,RIVIERA,200053B1110_1_5
53B,200053B110,200053B1110,1,424128201001401,6,RICARDO MARINHO,200053B1110_1_6
53B,200053B110,200053B1110,1,424128201001301,7,PARQUE DAS ROSAS,200053B1110_1_7
53B,200053B110,200053B1110,1,424128201001101,8,BARRASHOPPING,200053B1110_1_8
53B,200053B110,200053B1110,1,424128201001099,1,TERMINAL ALVORADA,200053B1110_1_1
53B,200053B110,200053B1110,1,424128203000101,2,LOURENÇO JORGE,200053B1110_1_2
53B,200053B110,200053B1110,1,424128203000201,3,AEROPORTO DE JACAREPAGUÁ,200053B1110_1_3
53B,200053B110,200053B1110,1,424128203000301,4,VIA PARQUE,200053B1110_1_4
53B,200053B110,200053B1110,1,416115203000101,5,CENTRO METROPOLITANO,200053B1110_1_5
53B,200053B110,200053B1110,1,416115203000201,6,REDE SARAH,200053B1110_1_6
53B,200053B110,200053B1110,1,424128203000401,7,RIO 2,200053B1110_1_7
53B,200053B110,200053B1110,1,424128203000501,8,PARQUE OLÍMPICO,200053B1110_1_8
53B,200053B110,200053B1110,1,416115203000699,9,TERMINAL CENTRO OLÍMPICO,200053B1110_1_9
53B,200053B110,200053B1110,1,416115204000101,10,MORRO DO OUTEIRO,200053B1110_1_10
53B,200053B110,200053B1110,1,416115204000201,11,MINHA PRAIA,200053B1110_1_11
53B,200053B110,200053B1110,1,416115204000301,12,ASA BRANCA,200053B1110_1_12
53B,200053B110,200053B1110,1,416119204000101,13,LEILA DINIZ,200053B1110_1_13
53B,200053B110,200053B1110,1,416115204000401,14,VENTURA,200053B1110_1_14
53B,200053B110,200053B1110,1,416115204000501,15,COLÔNIA,200053B1110_1_15
53B,200053B110,200053B1110,1,416115204000601,16,OUTEIRO SANTO,200053B1110_1_16
53B,200053B110,200053B1110,1,416122204000101,17,BOIÚNA,200053B1110_1_17
53B,200053B110,200053B1110,1,533137204000101,18,MARECHAL FONTENELLE,200053B1110_1_18
53B,200053B110,200053B1110,1,533135204000199,27,TERMINAL SULACAP,200053B1110_1_27
53B,200053B110,200053B1110,2,533135204000199,1,TERMINAL SULACAP,200053B1110_2_1
53B,200053B110,200053B1110,2,533137204000101,2,MARECHAL FONTENELLE,200053B1110_2_2
53B,200053B110,200053B1110,2,416122204000101,3,BOIÚNA,200053B1110_2_3
53B,200053B110,200053B1110,2,416115204000601,4,OUTEIRO SANTO,200053B1110_2_4
53B,200053B110,200053B1110,2,416115204000501,5,COLÔNIA,200053B1110_2_5
53B,200053B110,200053B1110,2,416115204000401,6,VENTURA,200053B1110_2_6
53B,200053B110,200053B1110,2,416119204000101,7,LEILA DINIZ,200053B1110_2_7
53B,200053B110,200053B1110,2,416115204000301,8,ASA BRANCA,200053B1110_2_8
53B,200053B110,200053B1110,2,416115204000201,9,MINHA PRAIA,200053B1110_2_9
53B,200053B110,200053B1110,2,416115204000101,10,MORRO DO OUTEIRO,200053B1110_2_10
53B,200053B110,200053B1110,2,416115203000699,11,TERMINAL CENTRO OLÍMPICO,200053B1110_2_11
53B,200053B110,200053B1110,2,424128203000501,12,PARQUE OLÍMPICO,200053B1110_2_12
53B,200053B110,200053B1110,2,424128203000401,13,RIO 2,200053B1110_2_13
53B,200053B110,200053B1110,2,416115203000201,14,REDE SARAH,200053B1110_2_14
53B,200053B110,200053B1110,2,416115203000101,15,CENTRO METROPOLITANO,200053B1110_2_15
53B,200053B110,200053B1110,2,424128203000301,16,VIA PARQUE,200053B1110_2_16
53B,200053B110,200053B1110,2,424128203000201,17,AEROPORTO DE JACAREPAGUÁ,200053B1110_2_17
53B,200053B110,200053B1110,2,424128203000101,18,LOURENÇO JORGE,200053B1110_2_18
53B,200053B110,200053B1110,2,424128201001099,19,TERMINAL ALVORADA,200053B1110_2_19
53B,200053B110,200053B1110,2,424128201001101,20,BARRASHOPPING,200053B1110_2_20
53B,200053B110,200053B1110,2,424128201001301,21,PARQUE DAS ROSAS,200053B1110_2_21
53B,200053B110,200053B1110,2,424128201001401,22,RICARDO MARINHO,200053B1110_2_22
53B,200053B110,200053B1110,2,424128201001501,23,RIVIERA,200053B1110_2_23
53B,200053B110,200053B1110,2,424128201001601,24,AFRÂNIO COSTA,200053B1110_2_24
53B,200053B110,200053B1110,2,424128201001701,25,PAULO MALTA REZENDE,200053B1110_2_25
53B,200053B110,200053B1110,2,424128201001801,26,BOSQUE MARAPENDI,200053B1110_2_26
53B,200053B110,200053B1110,2,424128201001999,27,TERMINAL JARDIM OCEÂNICO,200053B1110_2_27
LECD33,2000033090,20000339010,2,518144202000171,1,TERMINAL CAMPO GRANDE,20000339010_2_1
LECD33,2000033090,20000339010,2,519148202000271,2,SANTA EUGÊNIA,20000339010_2_2
LECD33,2000033090,20000339010,2,519149201000471,3,CAJUEIROS,20000339010_2_3
LECD33,2000033090,20000339010,2,519149201000371,4,GASTÃO RANGEL,20000339010_2_4
LECD33,2000033090,20000339010,2,519149201000271,5,GENERAL OLÍMPIO,20000339010_2_5
LECD33,2000033090,20000339010,2,519149201000171,6,TERMINAL SANTA CRUZ,20000339010_2_6
LECD33,2000033090,20000339010,1,519149201000172,1,TERMINAL SANTA CRUZ,20000339010_1_1
LECD33,2000033090,20000339010,1,519149201000272,2,GENERAL OLÍMPIO,20000339010_1_2
LECD33,2000033090,20000339010,1,519149201000372,3,GASTÃO RANGEL,20000339010_1_3
LECD33,2000033090,20000339010,1,519149201000472,4,CAJUEIROS,20000339010_1_4
LECD33,2000033090,20000339010,1,519148202000272,5,SANTA EUGÊNIA,20000339010_1_5
LECD33,2000033090,20000339010,1,518144202000172,6,TERMINAL CAMPO GRANDE,20000339010_1_6
